,ID,ROW_ID,COMPANY_CODE,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,GL_ACCOUNT_NUMBER,GL_ACCOUNT_NAME,FS_LEVEL_1,FS_LEVEL_2,FS_LEVEL_3,FS_LEVEL_4,DEBIT_CREDIT_INDICATOR,AMOUNT_ABS,AMOUNT,AMOUNT_INV,AMOUNT_BS,AMOUNT_IS,CURRENCY
398,.1~399,399,D3,02,16,02/16,2024-02-05T00:00:00,8,36,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,19750.00,-19750.00,19750.00,0.00,19750.00,EUR
399,.1~400,400,D3,02,17,02/17,2024-02-06T00:00:00,8,37,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,193267.23,193267.23,-193267.23,193267.23,0.00,EUR
400,.1~401,401,D3,02,17,02/17,2024-02-06T00:00:00,8,37,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Credit,193267.23,-193267.23,193267.23,-193267.23,0.00,EUR
401,.1~402,402,D3,02,17,02/17,2024-02-06T00:00:00,8,37,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,20320.78,-20320.78,20320.78,-20320.78,0.00,EUR
402,.1~403,403,D3,02,17,02/17,2024-02-06T00:00:00,8,37,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,20320.78,20320.78,-20320.78,0.00,-20320.78,EUR
403,.1~404,404,D3,02,17,02/17,2024-02-06T00:00:00,8,37,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,20139.25,20139.25,-20139.25,20139.25,0.00,EUR
404,.1~405,405,D3,02,17,02/17,2024-02-06T00:00:00,8,37,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,20139.25,-20139.25,20139.25,0.00,20139.25,EUR
405,.1~406,406,D3,02,18,02/18,2024-02-07T00:00:00,8,38,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,33287.40,33287.40,-33287.40,33287.40,0.00,EUR
406,.1~407,407,D3,02,18,02/18,2024-02-07T00:00:00,8,38,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Credit,33287.40,-33287.40,33287.40,-33287.40,0.00,EUR
407,.1~408,408,D3,02,18,02/18,2024-02-07T00:00:00,8,38,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,174609.70,174609.70,-174609.70,174609.70,0.00,EUR
408,.1~409,409,D3,02,18,02/18,2024-02-07T00:00:00,8,38,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,28444.32,-28444.32,28444.32,-28444.32,0.00,EUR
409,.1~410,410,D3,02,18,02/18,2024-02-07T00:00:00,8,38,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,28444.32,28444.32,-28444.32,0.00,-28444.32,EUR
410,.1~411,411,D3,02,18,02/18,2024-02-07T00:00:00,8,38,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,34238.32,-34238.32,34238.32,-34238.32,0.00,EUR
411,.1~412,412,D3,02,18,02/18,2024-02-07T00:00:00,8,38,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,28250.00,28250.00,-28250.00,28250.00,0.00,EUR
412,.1~413,413,D3,02,18,02/18,2024-02-07T00:00:00,8,38,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,174609.70,-174609.70,174609.70,0.00,174609.70,EUR
413,.1~414,414,D3,02,18,02/18,2024-02-07T00:00:00,8,38,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,34238.32,34238.32,-34238.32,0.00,-34238.32,EUR
414,.1~415,415,D3,02,18,02/18,2024-02-07T00:00:00,8,38,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,28250.00,-28250.00,28250.00,0.00,28250.00,EUR
415,.1~416,416,D3,02,19,02/19,2024-02-08T00:00:00,8,39,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,77912.01,77912.01,-77912.01,77912.01,0.00,EUR
416,.1~417,417,D3,02,19,02/19,2024-02-08T00:00:00,8,39,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Credit,77912.01,-77912.01,77912.01,-77912.01,0.00,EUR
417,.1~418,418,D3,02,19,02/19,2024-02-08T00:00:00,8,39,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,230501.40,230501.40,-230501.40,230501.40,0.00,EUR
418,.1~419,419,D3,02,19,02/19,2024-02-08T00:00:00,8,39,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,14876.21,-14876.21,14876.21,-14876.21,0.00,EUR
419,.1~420,420,D3,02,19,02/19,2024-02-08T00:00:00,8,39,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,14876.21,14876.21,-14876.21,0.00,-14876.21,EUR
420,.1~421,421,D3,02,19,02/19,2024-02-08T00:00:00,8,39,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,50106.17,-50106.17,50106.17,-50106.17,0.00,EUR
421,.1~422,422,D3,02,19,02/19,2024-02-08T00:00:00,8,39,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,16660.29,16660.29,-16660.29,16660.29,0.00,EUR
422,.1~423,423,D3,02,19,02/19,2024-02-08T00:00:00,8,39,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,230501.40,-230501.40,230501.40,0.00,230501.40,EUR
423,.1~424,424,D3,02,19,02/19,2024-02-08T00:00:00,8,39,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,50106.17,50106.17,-50106.17,0.00,-50106.17,EUR
424,.1~425,425,D3,02,19,02/19,2024-02-08T00:00:00,8,39,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,16660.29,-16660.29,16660.29,0.00,16660.29,EUR
425,.1~426,426,D3,02,20,02/20,2024-02-09T00:00:00,8,40,2010,Accumulated Depreciation - Buildings,Balance Sheet,Assets,Long-Term Assets,,Credit,1250.00,-1250.00,1250.00,-1250.00,0.00,EUR
426,.1~427,427,D3,02,20,02/20,2024-02-09T00:00:00,8,40,11010,Accumulated depreciation - machinery and equipment,Balance Sheet,Assets,Long-Term Assets,,Credit,52083.33,-52083.33,52083.33,-52083.33,0.00,EUR
427,.1~428,428,D3,02,20,02/20,2024-02-09T00:00:00,8,40,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Credit,99067.00,-99067.00,99067.00,-99067.00,0.00,EUR
428,.1~429,429,D3,02,20,02/20,2024-02-09T00:00:00,8,40,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,91339.09,91339.09,-91339.09,91339.09,0.00,EUR
429,.1~430,430,D3,02,20,02/20,2024-02-09T00:00:00,8,40,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Credit,91339.09,-91339.09,91339.09,-91339.09,0.00,EUR
430,.1~431,431,D3,02,20,02/20,2024-02-09T00:00:00,8,40,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,31735.20,31735.20,-31735.20,31735.20,0.00,EUR
431,.1~432,432,D3,02,20,02/20,2024-02-09T00:00:00,8,40,211120,Depreciation-buildings,Income Statement,Operating Expenses,,,Debit,1250.00,1250.00,-1250.00,0.00,-1250.00,EUR
432,.1~433,433,D3,02,20,02/20,2024-02-09T00:00:00,8,40,211130,Depreciation - machinery and equipment,Income Statement,Operating Expenses,,,Debit,52083.33,52083.33,-52083.33,0.00,-52083.33,EUR
433,.1~434,434,D3,02,20,02/20,2024-02-09T00:00:00,8,40,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,22933.84,-22933.84,22933.84,-22933.84,0.00,EUR
434,.1~435,435,D3,02,20,02/20,2024-02-09T00:00:00,8,40,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,22933.84,22933.84,-22933.84,0.00,-22933.84,EUR
435,.1~436,436,D3,02,20,02/20,2024-02-09T00:00:00,8,40,476900,Interest expenses,Income Statement,"Sales, General, and Administrative Expenses",Interest Expenses,,Debit,12647.00,12647.00,-12647.00,0.00,-12647.00,EUR
436,.1~437,437,D3,02,20,02/20,2024-02-09T00:00:00,8,40,477001,Advertising North-01,Income Statement,"Sales, General, and Administrative Expenses",Marketing Expenses,Product 01,Debit,40.00,40.00,-40.00,0.00,-40.00,EUR
437,.1~438,438,D3,02,20,02/20,2024-02-09T00:00:00,8,40,477002,Advertising South-01,Income Statement,"Sales, General, and Administrative Expenses",Marketing Expenses,Product 01,Debit,40.00,40.00,-40.00,0.00,-40.00,EUR
438,.1~439,439,D3,02,20,02/20,2024-02-09T00:00:00,8,40,477003,Advertising West-01,Income Statement,"Sales, General, and Administrative Expenses",Marketing Expenses,Product 01,Debit,40.00,40.00,-40.00,0.00,-40.00,EUR
439,.1~440,440,D3,02,20,02/20,2024-02-09T00:00:00,8,40,478100,Warehousing Costs,Income Statement,Operating Expenses,,,Debit,11300.00,11300.00,-11300.00,0.00,-11300.00,EUR
440,.1~441,441,D3,02,20,02/20,2024-02-09T00:00:00,8,40,500000,Direct labor costs,Income Statement,Operating Expenses,,,Debit,20000.00,20000.00,-20000.00,0.00,-20000.00,EUR
441,.1~442,442,D3,02,20,02/20,2024-02-09T00:00:00,8,40,510000,Factory Overhead Expenses,Income Statement,Operating Expenses,,,Debit,15000.00,15000.00,-15000.00,0.00,-15000.00,EUR
442,.1~443,443,D3,02,20,02/20,2024-02-09T00:00:00,8,40,520000,"Sales, General and Administrative Expenses",Income Statement,"Sales, General, and Administrative Expenses",SG&A,,Debit,40000.00,40000.00,-40000.00,0.00,-40000.00,EUR
443,.1~444,444,D3,02,20,02/20,2024-02-09T00:00:00,8,40,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,6392.61,-6392.61,6392.61,-6392.61,0.00,EUR
444,.1~445,445,D3,02,20,02/20,2024-02-09T00:00:00,8,40,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,25815.68,25815.68,-25815.68,25815.68,0.00,EUR
445,.1~446,446,D3,02,20,02/20,2024-02-09T00:00:00,8,40,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,31735.20,-31735.20,31735.20,0.00,31735.20,EUR
446,.1~447,447,D3,02,20,02/20,2024-02-09T00:00:00,8,40,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,6392.61,6392.61,-6392.61,0.00,-6392.61,EUR
447,.1~448,448,D3,02,20,02/20,2024-02-09T00:00:00,8,40,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,25815.68,-25815.68,25815.68,0.00,25815.68,EUR
448,.1~449,449,D3,03,01,03/01,2024-02-10T00:00:00,9,41,113101,Bank Loan,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Debit,800000.00,800000.00,-800000.00,800000.00,0.00,EUR
449,.1~450,450,D3,03,01,03/01,2024-02-10T00:00:00,9,41,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Credit,800000.00,-800000.00,800000.00,-800000.00,0.00,EUR
450,.1~451,451,D3,03,01,03/01,2024-02-10T00:00:00,9,41,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,161060.81,161060.81,-161060.81,161060.81,0.00,EUR
451,.1~452,452,D3,03,01,03/01,2024-02-10T00:00:00,9,41,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Credit,161060.81,-161060.81,161060.81,-161060.81,0.00,EUR
452,.1~453,453,D3,03,01,03/01,2024-02-10T00:00:00,9,41,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,86222.10,86222.10,-86222.10,86222.10,0.00,EUR
453,.1~454,454,D3,03,01,03/01,2024-02-10T00:00:00,9,41,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,36736.72,-36736.72,36736.72,-36736.72,0.00,EUR
454,.1~455,455,D3,03,01,03/01,2024-02-10T00:00:00,9,41,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,36736.72,36736.72,-36736.72,0.00,-36736.72,EUR
455,.1~456,456,D3,03,01,03/01,2024-02-10T00:00:00,9,41,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,18462.56,-18462.56,18462.56,-18462.56,0.00,EUR
456,.1~457,457,D3,03,01,03/01,2024-02-10T00:00:00,9,41,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,37794.34,37794.34,-37794.34,37794.34,0.00,EUR
457,.1~458,458,D3,03,01,03/01,2024-02-10T00:00:00,9,41,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,86222.10,-86222.10,86222.10,0.00,86222.10,EUR
458,.1~459,459,D3,03,01,03/01,2024-02-10T00:00:00,9,41,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,18462.56,18462.56,-18462.56,0.00,-18462.56,EUR
459,.1~460,460,D3,03,01,03/01,2024-02-10T00:00:00,9,41,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,37794.34,-37794.34,37794.34,0.00,37794.34,EUR
460,.1~461,461,D3,03,02,03/02,2024-02-11T00:00:00,9,42,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,332017.77,332017.77,-332017.77,332017.77,0.00,EUR
461,.1~462,462,D3,03,02,03/02,2024-02-11T00:00:00,9,42,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Credit,332017.77,-332017.77,332017.77,-332017.77,0.00,EUR
462,.1~463,463,D3,03,02,03/02,2024-02-11T00:00:00,9,42,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,233350.15,233350.15,-233350.15,233350.15,0.00,EUR
463,.1~464,464,D3,03,02,03/02,2024-02-11T00:00:00,9,42,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,51888.62,-51888.62,51888.62,-51888.62,0.00,EUR
464,.1~465,465,D3,03,02,03/02,2024-02-11T00:00:00,9,42,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,51888.62,51888.62,-51888.62,0.00,-51888.62,EUR
465,.1~466,466,D3,03,02,03/02,2024-02-11T00:00:00,9,42,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,50892.03,-50892.03,50892.03,-50892.03,0.00,EUR
466,.1~467,467,D3,03,02,03/02,2024-02-11T00:00:00,9,42,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,51750.00,51750.00,-51750.00,51750.00,0.00,EUR
467,.1~468,468,D3,03,02,03/02,2024-02-11T00:00:00,9,42,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,233350.15,-233350.15,233350.15,0.00,233350.15,EUR
468,.1~469,469,D3,03,02,03/02,2024-02-11T00:00:00,9,42,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,50892.03,50892.03,-50892.03,0.00,-50892.03,EUR
469,.1~470,470,D3,03,02,03/02,2024-02-11T00:00:00,9,42,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,51750.00,-51750.00,51750.00,0.00,51750.00,EUR
470,.1~471,471,D3,03,03,03/03,2024-02-12T00:00:00,9,43,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Credit,150294.80,-150294.80,150294.80,-150294.80,0.00,EUR
471,.1~472,472,D3,03,03,03/03,2024-02-12T00:00:00,9,43,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,190427.91,190427.91,-190427.91,190427.91,0.00,EUR
472,.1~473,473,D3,03,03,03/03,2024-02-12T00:00:00,9,43,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Credit,190427.91,-190427.91,190427.91,-190427.91,0.00,EUR
473,.1~474,474,D3,03,03,03/03,2024-02-12T00:00:00,9,43,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,104822.00,104822.00,-104822.00,104822.00,0.00,EUR
474,.1~475,475,D3,03,03,03/03,2024-02-12T00:00:00,9,43,160000,Accounts payable-domestic,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Debit,150294.80,150294.80,-150294.80,150294.80,0.00,EUR
475,.1~476,476,D3,03,03,03/03,2024-02-12T00:00:00,9,43,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,51888.63,-51888.63,51888.63,-51888.63,0.00,EUR
476,.1~477,477,D3,03,03,03/03,2024-02-12T00:00:00,9,43,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,51888.63,51888.63,-51888.63,0.00,-51888.63,EUR
477,.1~478,478,D3,03,03,03/03,2024-02-12T00:00:00,9,43,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,24720.32,-24720.32,24720.32,-24720.32,0.00,EUR
478,.1~479,479,D3,03,03,03/03,2024-02-12T00:00:00,9,43,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,51750.00,51750.00,-51750.00,51750.00,0.00,EUR
479,.1~480,480,D3,03,03,03/03,2024-02-12T00:00:00,9,43,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,104822.00,-104822.00,104822.00,0.00,104822.00,EUR
480,.1~481,481,D3,03,03,03/03,2024-02-12T00:00:00,9,43,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,24720.32,24720.32,-24720.32,0.00,-24720.32,EUR
481,.1~482,482,D3,03,03,03/03,2024-02-12T00:00:00,9,43,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,51750.00,-51750.00,51750.00,0.00,51750.00,EUR
482,.1~483,483,D3,03,04,03/04,2024-02-13T00:00:00,9,44,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,94184.82,94184.82,-94184.82,94184.82,0.00,EUR
483,.1~484,484,D3,03,04,03/04,2024-02-13T00:00:00,9,44,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Credit,94184.82,-94184.82,94184.82,-94184.82,0.00,EUR
484,.1~485,485,D3,03,04,03/04,2024-02-13T00:00:00,9,44,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,260866.60,260866.60,-260866.60,260866.60,0.00,EUR
485,.1~486,486,D3,03,04,03/04,2024-02-13T00:00:00,9,44,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,46097.56,-46097.56,46097.56,-46097.56,0.00,EUR
486,.1~487,487,D3,03,04,03/04,2024-02-13T00:00:00,9,44,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,46097.56,46097.56,-46097.56,0.00,-46097.56,EUR
487,.1~488,488,D3,03,04,03/04,2024-02-13T00:00:00,9,44,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,66581.41,-66581.41,66581.41,-66581.41,0.00,EUR
488,.1~489,489,D3,03,04,03/04,2024-02-13T00:00:00,9,44,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Debit,47156.11,47156.11,-47156.11,47156.11,0.00,EUR
489,.1~490,490,D3,03,04,03/04,2024-02-13T00:00:00,9,44,800000,Sales revenues - domestic,Income Statement,Revenues,,,Credit,260866.60,-260866.60,260866.60,0.00,260866.60,EUR
490,.1~491,491,D3,03,04,03/04,2024-02-13T00:00:00,9,44,893010,Total fin.prod. sold,Income Statement,Cost of Goods Sold,,,Debit,66581.41,66581.41,-66581.41,0.00,-66581.41,EUR
491,.1~492,492,D3,03,04,03/04,2024-02-13T00:00:00,9,44,895000,Total Finished Products Produced,Income Statement,Inventory Change,,,Credit,47156.11,-47156.11,47156.11,0.00,47156.11,EUR
492,.1~493,493,D3,03,05,03/05,2024-02-14T00:00:00,9,45,2010,Accumulated Depreciation - Buildings,Balance Sheet,Assets,Long-Term Assets,,Credit,1250.00,-1250.00,1250.00,-1250.00,0.00,EUR
493,.1~494,494,D3,03,05,03/05,2024-02-14T00:00:00,9,45,11010,Accumulated depreciation - machinery and equipment,Balance Sheet,Assets,Long-Term Assets,,Credit,52083.33,-52083.33,52083.33,-52083.33,0.00,EUR
494,.1~495,495,D3,03,05,03/05,2024-02-14T00:00:00,9,45,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Credit,147069.34,-147069.34,147069.34,-147069.34,0.00,EUR
495,.1~496,496,D3,03,05,03/05,2024-02-14T00:00:00,9,45,113300,Bank Cash Account,Balance Sheet,Assets,Current Assets,,Debit,160758.77,160758.77,-160758.77,160758.77,0.00,EUR
496,.1~497,497,D3,03,05,03/05,2024-02-14T00:00:00,9,45,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Credit,160758.77,-160758.77,160758.77,-160758.77,0.00,EUR
497,.1~498,498,D3,03,05,03/05,2024-02-14T00:00:00,9,45,140000,Customers - Domestic Receivables,Balance Sheet,Assets,Current Assets,,Debit,243151.10,243151.10,-243151.10,243151.10,0.00,EUR
498,.1~499,499,D3,03,05,03/05,2024-02-14T00:00:00,9,45,160000,Accounts payable-domestic,Balance Sheet,Liabilities and Owners' Equity,Liabilities,Current Liabilities,Debit,58800.00,58800.00,-58800.00,58800.00,0.00,EUR
499,.1~500,500,D3,03,05,03/05,2024-02-14T00:00:00,9,45,211120,Depreciation-buildings,Income Statement,Operating Expenses,,,Debit,1250.00,1250.00,-1250.00,0.00,-1250.00,EUR
500,.1~501,501,D3,03,05,03/05,2024-02-14T00:00:00,9,45,211130,Depreciation - machinery and equipment,Income Statement,Operating Expenses,,,Debit,52083.33,52083.33,-52083.33,0.00,-52083.33,EUR
501,.1~502,502,D3,03,05,03/05,2024-02-14T00:00:00,9,45,300000,Raw materials,Balance Sheet,Assets,Current Assets,,Credit,55432.62,-55432.62,55432.62,-55432.62,0.00,EUR
502,.1~503,503,D3,03,05,03/05,2024-02-14T00:00:00,9,45,400000,Consumption Raw Materials,Income Statement,Inventory Change,,,Debit,55432.62,55432.62,-55432.62,0.00,-55432.62,EUR
503,.1~504,504,D3,03,05,03/05,2024-02-14T00:00:00,9,45,476900,Interest expenses,Income Statement,"Sales, General, and Administrative Expenses",Interest Expenses,,Debit,11089.34,11089.34,-11089.34,0.00,-11089.34,EUR
504,.1~505,505,D3,03,05,03/05,2024-02-14T00:00:00,9,45,477001,Advertising North-01,Income Statement,"Sales, General, and Administrative Expenses",Marketing Expenses,Product 01,Debit,60.00,60.00,-60.00,0.00,-60.00,EUR
505,.1~506,506,D3,03,05,03/05,2024-02-14T00:00:00,9,45,477002,Advertising South-01,Income Statement,"Sales, General, and Administrative Expenses",Marketing Expenses,Product 01,Debit,60.00,60.00,-60.00,0.00,-60.00,EUR
506,.1~507,507,D3,03,05,03/05,2024-02-14T00:00:00,9,45,477003,Advertising West-01,Income Statement,"Sales, General, and Administrative Expenses",Marketing Expenses,Product 01,Debit,60.00,60.00,-60.00,0.00,-60.00,EUR
507,.1~508,508,D3,03,05,03/05,2024-02-14T00:00:00,9,45,478100,Warehousing Costs,Income Statement,Operating Expenses,,,Debit,2000.00,2000.00,-2000.00,0.00,-2000.00,EUR
508,.1~509,509,D3,03,05,03/05,2024-02-14T00:00:00,9,45,500000,Direct labor costs,Income Statement,Operating Expenses,,,Debit,20000.00,20000.00,-20000.00,0.00,-20000.00,EUR
509,.1~510,510,D3,03,05,03/05,2024-02-14T00:00:00,9,45,510000,Factory Overhead Expenses,Income Statement,Operating Expenses,,,Debit,15000.00,15000.00,-15000.00,0.00,-15000.00,EUR
510,.1~511,511,D3,03,05,03/05,2024-02-14T00:00:00,9,45,520000,"Sales, General and Administrative Expenses",Income Statement,"Sales, General, and Administrative Expenses",SG&A,,Debit,40000.00,40000.00,-40000.00,0.00,-40000.00,EUR
511,.1~512,512,D3,03,05,03/05,2024-02-14T00:00:00,9,45,792000,Finished goods,Balance Sheet,Assets,Current Assets,,Credit,63116.35,-63116.35,63116.35,-63116.35,0.00,EUR
