,ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,REGION,AREA,CITY,COUNTRY,POSTAL_CODE,CUSTOMER_NUMBER,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY,CONTRIBUTION_MARGIN,CONTRIBUTION_MARGIN_PCT
886,.1~887,887,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14261,4,02,Nrth Rhine Westfalia,West,PADERBORN,Germany,33100,80159,12,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,1080,1080,ST,6.13,6620.40,1220.40,EUR,5400.00000,0.82
887,.1~888,888,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14261,2,02,Nrth Rhine Westfalia,West,PADERBORN,Germany,33100,80159,12,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,983,983,ST,6.13,6025.79,1110.79,EUR,4915.00000,0.82
888,.1~889,889,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14261,1,02,Nrth Rhine Westfalia,West,PADERBORN,Germany,33100,80159,12,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,987,987,ST,6.13,6050.31,1115.31,EUR,4935.00000,0.82
889,.1~890,890,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14261,1,02,Nrth Rhine Westfalia,West,PADERBORN,Germany,33100,80159,12,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,1163,1163,ST,6.13,7129.19,1314.19,EUR,5815.00000,0.82
890,.1~891,891,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14261,3,02,Nrth Rhine Westfalia,West,PADERBORN,Germany,33100,80159,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,943,943,ST,7.27,6855.61,2150.04,EUR,4705.57000,0.69
891,.1~892,892,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14257,2,02,Baden-Wurttemberg,South,KORNTAL,Germany,70825,80116,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,825,825,ST,7.27,5997.75,1881.00,EUR,4116.75000,0.69
892,.1~893,893,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14257,1,02,Baden-Wurttemberg,South,KORNTAL,Germany,70825,80116,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,851,851,ST,7.27,6186.77,1940.28,EUR,4246.49000,0.69
893,.1~894,894,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14259,3,02,Hamburg,North,HAMBURG,Germany,22765,80135,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,761,761,ST,7.27,5532.47,1735.08,EUR,3797.39000,0.69
894,.1~895,895,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14259,4,02,Hamburg,North,HAMBURG,Germany,22765,80135,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,905,905,ST,7.27,6579.35,2063.40,EUR,4515.95000,0.69
895,.1~896,896,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14261,0,02,Nrth Rhine Westfalia,West,PADERBORN,Germany,33100,80159,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1073,1073,ST,6.38,6845.74,1491.47,EUR,5354.27000,0.78
896,.1~897,897,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14261,9,02,Nrth Rhine Westfalia,West,PADERBORN,Germany,33100,80159,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,974,974,ST,6.38,6214.12,1353.86,EUR,4860.26000,0.78
897,.1~898,898,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14259,2,02,Hamburg,North,HAMBURG,Germany,22765,80135,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,888,888,ST,6.38,5665.44,1234.32,EUR,4431.12000,0.78
898,.1~899,899,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14257,4,02,Baden-Wurttemberg,South,KORNTAL,Germany,70825,80116,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1012,1012,ST,6.38,6456.56,1406.68,EUR,5049.88000,0.78
899,.1~900,900,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14276,1,02,Baden-Wurttemberg,South,HORB (AM NECKAR),Germany,72160,80174,14,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,600,600,ST,7.48,4488.00,738.00,EUR,3750.00000,0.84
900,.1~901,901,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14269,1,02,Saxony,North,LEIPZIG,Germany,04109,80274,14,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,673,673,ST,7.48,5034.04,827.79,EUR,4206.25000,0.84
901,.1~902,902,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14266,1,02,Saxony-Anhalt,North,PEIßEN,Germany,06188,80281,14,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,564,564,ST,7.48,4218.72,693.72,EUR,3525.00000,0.84
902,.1~903,903,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14275,1,02,Rhineland Palatinate,West,TRIER,Germany,54294,80267,14,CC-F04,500g Raisin Muesli,Finished Product,F04,500g,Raisin Muesli,87,87,ST,5.50,478.50,68.73,EUR,409.77000,0.86
903,.1~904,904,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14274,1,02,Rhineland Palatinate,West,LUDWIGSHAFEN,Germany,67071,80264,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,649,649,ST,7.36,4776.64,733.37,EUR,4043.27000,0.85
904,.1~905,905,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14273,1,02,Nrth Rhine Westfalia,West,BIELEFELD,Germany,33611,80231,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,656,656,ST,7.36,4828.16,741.28,EUR,4086.88000,0.85
905,.1~906,906,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14271,1,02,Lower Saxony,North,OLDENBURG,Germany,26125,80225,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,584,584,ST,7.36,4298.24,659.92,EUR,3638.32000,0.85
906,.1~907,907,C2,02,19,02/19,2024-02-08T00:00:00,8,39,14267,1,02,Berlin,North,BERLIN,Germany,12043,80196,14,CC-F06,500g Mixed Fruit Muesli,Finished Product,F06,500g,Mixed Fruit Muesli,651,651,ST,7.36,4791.36,735.63,EUR,4055.73000,0.85
907,.1~908,908,C2,02,20,02/20,2024-02-09T00:00:00,8,40,14282,1,02,Nrth Rhine Westfalia,West,HÜCKELHOVEN,Germany,41836,80156,12,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,1134,1134,ST,6.23,7064.82,1394.82,EUR,5670.00000,0.80
908,.1~909,909,C2,02,20,02/20,2024-02-09T00:00:00,8,40,14284,4,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44339,80150,12,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,1007,1007,ST,6.23,6273.61,1238.61,EUR,5035.00000,0.80
909,.1~910,910,C2,02,20,02/20,2024-02-09T00:00:00,8,40,14278,2,02,Bavaria,South,MÜNCHEN,Germany,80939,80124,12,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,969,969,ST,6.23,6036.87,1191.87,EUR,4845.00000,0.80
910,.1~911,911,C2,02,20,02/20,2024-02-09T00:00:00,8,40,14278,1,02,Bavaria,South,MÜNCHEN,Germany,80939,80124,12,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,1053,1053,ST,6.23,6560.19,1295.19,EUR,5265.00000,0.80
911,.1~912,912,C2,02,20,02/20,2024-02-09T00:00:00,8,40,14277,3,02,Hessen,South,FRANKFURT/MAIN,Germany,60386,80136,12,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,1146,1146,ST,6.23,7139.58,1409.58,EUR,5730.00000,0.80
912,.1~913,913,C2,02,20,02/20,2024-02-09T00:00:00,8,40,14277,4,02,Hessen,South,FRANKFURT/MAIN,Germany,60386,80136,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,990,990,ST,6.61,6543.90,1603.80,EUR,4940.10000,0.75
913,.1~914,914,C2,02,20,02/20,2024-02-09T00:00:00,8,40,14284,2,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44339,80150,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,783,783,ST,7.27,5692.41,1785.24,EUR,3907.17000,0.69
914,.1~915,915,C2,02,20,02/20,2024-02-09T00:00:00,8,40,14284,3,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44339,80150,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,797,797,ST,7.27,5794.19,1817.16,EUR,3977.03000,0.69
915,.1~916,916,C2,02,20,02/20,2024-02-09T00:00:00,8,40,14282,3,02,Nrth Rhine Westfalia,West,HÜCKELHOVEN,Germany,41836,80156,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,951,951,ST,7.27,6913.77,2168.28,EUR,4745.49000,0.69
916,.1~917,917,C2,02,20,02/20,2024-02-09T00:00:00,8,40,14284,1,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44339,80150,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,848,848,ST,6.38,5410.24,1178.72,EUR,4231.52000,0.78
917,.1~918,918,C2,02,20,02/20,2024-02-09T00:00:00,8,40,14282,2,02,Nrth Rhine Westfalia,West,HÜCKELHOVEN,Germany,41836,80156,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,987,987,ST,6.38,6297.06,1371.93,EUR,4925.13000,0.78
918,.1~919,919,C2,02,20,02/20,2024-02-09T00:00:00,8,40,14280,1,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1099,1099,ST,6.38,7011.62,1527.61,EUR,5484.01000,0.78
919,.1~920,920,C2,02,20,02/20,2024-02-09T00:00:00,8,40,14280,2,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,920,920,ST,6.38,5869.60,1278.80,EUR,4590.80000,0.78
920,.1~921,921,C2,02,20,02/20,2024-02-09T00:00:00,8,40,14277,2,02,Hessen,South,FRANKFURT/MAIN,Germany,60386,80136,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,978,978,ST,6.38,6239.64,1359.42,EUR,4880.22000,0.78
921,.1~922,922,C2,02,20,02/20,2024-02-09T00:00:00,8,40,14277,1,02,Hessen,South,FRANKFURT/MAIN,Germany,60386,80136,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,922,922,ST,6.38,5882.36,1281.58,EUR,4600.78000,0.78
922,.1~923,923,C2,02,20,02/20,2024-02-09T00:00:00,8,40,14278,3,02,Bavaria,South,MÜNCHEN,Germany,80939,80124,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1005,1005,ST,6.38,6411.90,1396.95,EUR,5014.95000,0.78
923,.1~924,924,C2,02,20,02/20,2024-02-09T00:00:00,8,40,14280,3,02,Baden-Wurttemberg,South,KARLSRUHE,Germany,76133,80115,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,925,925,ST,6.38,5901.50,1285.75,EUR,4615.75000,0.78
924,.1~925,925,C2,02,20,02/20,2024-02-09T00:00:00,8,40,14286,1,02,Berlin,North,BERLIN,Germany,13156,80293,14,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,596,596,ST,7.48,4458.08,733.08,EUR,3725.00000,0.84
925,.1~926,926,C2,02,20,02/20,2024-02-09T00:00:00,8,40,14288,1,02,Brandenburg,North,FRANKFURT/ODER,Germany,15234,80199,14,CC-F03,500g Strawberry Muesli,Finished Product,F03,500g,Strawberry Muesli,513,513,ST,7.48,3837.24,630.99,EUR,3206.25000,0.84
926,.1~927,927,C2,03,01,03/01,2024-02-10T00:00:00,9,41,14306,1,02,Nrth Rhine Westfalia,West,DÜREN,Germany,52349,80109,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1029,1029,ST,6.28,6462.12,1666.98,EUR,4795.14000,0.74
927,.1~928,928,C2,03,01,03/01,2024-02-10T00:00:00,9,41,14306,3,02,Nrth Rhine Westfalia,West,DÜREN,Germany,52349,80109,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,981,981,ST,6.28,6160.68,1589.22,EUR,4571.46000,0.74
928,.1~929,929,C2,03,01,03/01,2024-02-10T00:00:00,9,41,14306,2,02,Nrth Rhine Westfalia,West,DÜREN,Germany,52349,80109,10,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1068,1068,ST,6.06,6472.08,1484.52,EUR,4987.56000,0.77
929,.1~930,930,C2,03,01,03/01,2024-02-10T00:00:00,9,41,14292,1,02,Hessen,South,WIESBADEN,Germany,65183,80140,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,831,831,ST,6.61,5492.91,1346.22,EUR,4146.69000,0.75
930,.1~931,931,C2,03,01,03/01,2024-02-10T00:00:00,9,41,14292,2,02,Hessen,South,WIESBADEN,Germany,65183,80140,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1032,1032,ST,6.61,6821.52,1671.84,EUR,5149.68000,0.75
931,.1~932,932,C2,03,01,03/01,2024-02-10T00:00:00,9,41,14304,3,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44339,80150,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,839,839,ST,6.61,5545.79,1359.18,EUR,4186.61000,0.75
932,.1~933,933,C2,03,01,03/01,2024-02-10T00:00:00,9,41,14304,2,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44339,80150,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,966,966,ST,6.61,6385.26,1564.92,EUR,4820.34000,0.75
933,.1~934,934,C2,03,01,03/01,2024-02-10T00:00:00,9,41,14302,1,02,Nrth Rhine Westfalia,West,BRÜHL,Germany,50321,80149,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,991,991,ST,6.61,6550.51,1605.42,EUR,4945.09000,0.75
934,.1~935,935,C2,03,01,03/01,2024-02-10T00:00:00,9,41,14294,3,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,993,993,ST,6.61,6563.73,1608.66,EUR,4955.07000,0.75
935,.1~936,936,C2,03,01,03/01,2024-02-10T00:00:00,9,41,14294,2,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1017,1017,ST,6.61,6722.37,1647.54,EUR,5074.83000,0.75
936,.1~937,937,C2,03,01,03/01,2024-02-10T00:00:00,9,41,14296,1,02,Hessen,South,MARBURG,Germany,35037,80139,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1060,1060,ST,6.61,7006.60,1717.20,EUR,5289.40000,0.75
937,.1~938,938,C2,03,01,03/01,2024-02-10T00:00:00,9,41,14298,2,02,Lower Saxony,North,NIENBURG,Germany,31582,80143,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,768,768,ST,7.27,5583.36,1751.04,EUR,3832.32000,0.69
938,.1~939,939,C2,03,01,03/01,2024-02-10T00:00:00,9,41,14302,2,02,Nrth Rhine Westfalia,West,BRÜHL,Germany,50321,80149,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,867,867,ST,7.27,6303.09,1976.76,EUR,4326.33000,0.69
939,.1~940,940,C2,03,01,03/01,2024-02-10T00:00:00,9,41,14298,1,02,Lower Saxony,North,NIENBURG,Germany,31582,80143,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,924,924,ST,7.27,6717.48,2106.72,EUR,4610.76000,0.69
940,.1~941,941,C2,03,01,03/01,2024-02-10T00:00:00,9,41,14294,1,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,777,777,ST,7.27,5648.79,1771.56,EUR,3877.23000,0.69
941,.1~942,942,C2,03,01,03/01,2024-02-10T00:00:00,9,41,14304,1,02,Nrth Rhine Westfalia,West,DORTMUND,Germany,44339,80150,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,923,923,ST,6.38,5888.74,1282.97,EUR,4605.77000,0.78
942,.1~943,943,C2,03,01,03/01,2024-02-10T00:00:00,9,41,14300,1,02,Hamburg,North,BUXTEHUDE,Germany,21614,80134,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,858,858,ST,6.38,5474.04,1192.62,EUR,4281.42000,0.78
943,.1~944,944,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14307,1,02,Bavaria,South,FREISING,Germany,85356,80102,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1086,1086,ST,6.28,6820.08,1759.32,EUR,5060.76000,0.74
944,.1~945,945,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14307,2,02,Bavaria,South,FREISING,Germany,85356,80102,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1034,1034,ST,6.28,6493.52,1675.08,EUR,4818.44000,0.74
945,.1~946,946,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14307,3,02,Bavaria,South,FREISING,Germany,85356,80102,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,913,913,ST,6.28,5733.64,1479.06,EUR,4254.58000,0.74
946,.1~947,947,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14319,1,02,Berlin,North,BERLIN,Germany,13051,80105,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1118,1118,ST,6.28,7021.04,1811.16,EUR,5209.88000,0.74
947,.1~948,948,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14319,3,02,Berlin,North,BERLIN,Germany,13051,80105,10,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,888,888,ST,6.91,6136.08,2024.64,EUR,4111.44000,0.67
948,.1~949,949,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14319,2,02,Berlin,North,BERLIN,Germany,13051,80105,10,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,908,908,ST,6.91,6274.28,2070.24,EUR,4204.04000,0.67
949,.1~950,950,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14317,1,02,Nrth Rhine Westfalia,West,KREFELD,Germany,47798,80157,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,838,838,ST,6.61,5539.18,1357.56,EUR,4181.62000,0.75
950,.1~951,951,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14315,2,02,Nrth Rhine Westfalia,West,HERFORD,Germany,32052,80155,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,846,846,ST,6.61,5592.06,1370.52,EUR,4221.54000,0.75
951,.1~952,952,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14313,3,02,Nrth Rhine Westfalia,West,VELBERT,Germany,42551,80161,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1038,1038,ST,6.61,6861.18,1681.56,EUR,5179.62000,0.75
952,.1~953,953,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14311,2,02,Hessen,South,FULDA,Germany,36037,80137,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,993,993,ST,6.61,6563.73,1608.66,EUR,4955.07000,0.75
953,.1~954,954,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14311,1,02,Hessen,South,FULDA,Germany,36037,80137,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,875,875,ST,6.61,5783.75,1417.50,EUR,4366.25000,0.75
954,.1~955,955,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14309,3,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1021,1021,ST,6.61,6748.81,1654.02,EUR,5094.79000,0.75
955,.1~956,956,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14313,1,02,Nrth Rhine Westfalia,West,VELBERT,Germany,42551,80161,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,842,842,ST,7.27,6121.34,1919.76,EUR,4201.58000,0.69
956,.1~957,957,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14315,3,02,Nrth Rhine Westfalia,West,HERFORD,Germany,32052,80155,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,888,888,ST,7.27,6455.76,2024.64,EUR,4431.12000,0.69
957,.1~958,958,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14317,3,02,Nrth Rhine Westfalia,West,KREFELD,Germany,47798,80157,12,CC-F13,1kg Strawberry Muesli,Finished Product,F13,1kg,Strawberry Muesli,891,891,ST,7.27,6477.57,2031.48,EUR,4446.09000,0.69
958,.1~959,959,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14313,2,02,Nrth Rhine Westfalia,West,VELBERT,Germany,42551,80161,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,988,988,ST,6.38,6303.44,1373.32,EUR,4930.12000,0.78
959,.1~960,960,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14315,1,02,Nrth Rhine Westfalia,West,HERFORD,Germany,32052,80155,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1051,1051,ST,6.38,6705.38,1460.89,EUR,5244.49000,0.78
960,.1~961,961,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14317,2,02,Nrth Rhine Westfalia,West,KREFELD,Germany,47798,80157,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,973,973,ST,6.38,6207.74,1352.47,EUR,4855.27000,0.78
961,.1~962,962,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14309,1,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,1005,1005,ST,6.38,6411.90,1396.95,EUR,5014.95000,0.78
962,.1~963,963,C2,03,02,03/02,2024-02-11T00:00:00,9,42,14309,2,02,Bavaria,South,NÜRNBERG-BUCH,Germany,90427,80126,12,CC-F14,1kg Raisin Muesli,Finished Product,F14,1kg,Raisin Muesli,916,916,ST,6.38,5844.08,1273.24,EUR,4570.84000,0.78
963,.1~964,964,C2,03,03,03/03,2024-02-12T00:00:00,9,43,14343,3,02,Nrth Rhine Westfalia,West,DÜREN,Germany,52349,80109,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,1095,1095,ST,6.28,6876.60,1773.90,EUR,5102.70000,0.74
964,.1~965,965,C2,03,03,03/03,2024-02-12T00:00:00,9,43,14343,2,02,Nrth Rhine Westfalia,West,DÜREN,Germany,52349,80109,10,CC-F11,1kg Nut Muesli,Finished Product,F11,1kg,Nut Muesli,940,940,ST,6.28,5903.20,1522.80,EUR,4380.40000,0.74
